sampleTimeStamp.seconds;sampleTimeStamp.microseconds;lat;lon;speed;accel_x;accel_y;accel_z
90066824;554680;37.719114141;1.956613102;2.252549;1.99179;-0.0705587;0.101612
90066824;604585;37.719113826;1.956614897;2.348709;1.90695;-0.0159529;0.1337026
90066824;654603;37.719113499;1.956616768;2.442827;1.78997;-0.0787462;0.1355824
90066824;704622;37.719113158;1.956618713;2.535357;1.88547;0.0303509;-0.01733287
90066824;754631;37.719112803;1.956620731;2.627149;1.98175;0.0214123;0.2244777
90066824;804638;37.719112435;1.956622822;2.721592;2.06961;0.0467168;0.1398805
90066824;854605;37.719112053;1.95662499;2.8169;1.87323;-0.039633;-0.01437
90066824;904594;37.719111658;1.956627236;2.915162;1.91049;-0.0828391;-0.01093627
90066824;954619;37.71911125;1.956629561;3.015845;2.01425;-0.0549003;0.05016053
90066825;4669;37.719110827;1.956631968;3.118692;2.06128;-0.113809;0.111607
90066825;54634;37.71911039;1.956634459;3.227712;2.23648;0.0175125;0.3435653
90066825;104643;37.719109937;1.956637038;3.340441;2.38052;0.0917545;0.2563854
90066825;154654;37.719109468;1.956639708;3.455354;2.25832;0.186788;0.1878788
90066825;204714;37.719108982;1.956642471;3.573274;2.35121;0.0329409;0.1252395
90066825;254629;37.719108477;1.956645328;3.688483;2.32533;0.0139285;0.2327123
90066825;304673;37.719107953;1.956648281;3.804609;2.31038;-0.0348207;0.1037314
90066825;354630;37.719107413;1.956651327;3.918627;2.17185;0.0591889;0.105368
90066825;404641;37.719106858;1.956654461;4.02699;2.21546;-0.0219711;0.05949684
90066825;454928;37.719106287;1.956657677;4.127213;1.97901;0.0423564;-0.02205229
90066825;504644;37.719105702;1.956660972;4.222773;1.73515;-0.136555;0.02592482
90066825;554693;37.719105106;1.956664343;4.317418;1.8827;-0.136006;0.1633476
90066825;604633;37.719104498;1.956667789;4.410652;1.7331;0.041667;0.1744118
90066825;654657;37.719103876;1.956671311;4.506919;1.97805;0.118164;0.1350043
90066825;704652;37.719103241;1.95667491;4.601126;1.79864;-0.0694242;0.002362089
90066825;754644;37.719102594;1.956678584;4.693904;1.77347;0.0283614;0.2408082
90066825;804732;37.719101935;1.956682332;4.786259;1.67783;0.0165993;0.2872713
90066825;854624;37.719101261;1.956686153;4.878058;1.84924;-0.0315609;0.2300853
90066825;904661;37.719100573;1.956690048;4.978977;2.0246;0.0114507;0.1595196
90066825;954683;37.719099871;1.956694025;5.078871;2.2556;0.0244427;0.1717588
90066826;4717;37.719099153;1.956698084;5.188519;2.09151;0.111991;0.2295409
90066826;54658;37.719098419;1.956702229;5.292269;2.15086;-0.132818;0.1258525
90066826;104690;37.719097673;1.956706462;5.403061;2.0297;-0.130551;0.1866281
90066826;154719;37.719096914;1.956710781;5.511215;2.30322;0.172977;0.2498585
90066826;204712;37.719096139;1.956715191;5.620862;2.27237;-0.0707761;-0.1177914
90066826;254648;37.71909535;1.956719681;5.719228;2.05197;0.0233934;0.1166447
90066826;304641;37.719094544;1.956724254;5.824896;1.96566;-0.0396733;0.4123404
90066826;354675;37.719093724;1.956728912;5.9343;2.35778;0.13072;-0.04279079
90066826;404642;37.719092888;1.956733658;6.043322;2.12744;-0.0226069;0.1759151
90066826;454986;37.719092036;1.956738489;6.149469;1.99744;0.0190106;0.1618132
90066826;504702;37.71909117;1.956743406;6.256119;2.06418;0.148842;-0.1865642
90066826;554636;37.719090287;1.956748405;6.361573;2.25729;0.00959582;-0.06448749
90066826;604653;37.719089386;1.956753487;6.466685;2.02819;0.144389;0.05289213
90066826;654687;37.719088471;1.956758653;6.570895;1.96312;-0.179983;0.3614031
90066826;704661;37.719087544;1.956763904;6.671677;1.78711;-0.32869;0.6031978
90066826;754701;37.719086607;1.956769236;6.773388;1.92004;-0.255692;0.3603174
90066826;804731;37.71908566;1.956774651;6.871142;1.88523;-0.404429;0.1400821
90066826;854695;37.719084704;1.956780147;6.968604;1.97595;-0.189224;0.09266064
90066826;904705;37.719083736;1.956785721;7.063993;1.82654;0.27528;-0.4264988
90066826;954688;37.719082754;1.956791368;7.157339;1.90402;0.385412;-0.207211
90066827;4739;37.719081754;1.956797089;7.254024;2.055;0.376484;-0.3043846
90066827;54713;37.719080735;1.956802884;7.351618;2.04769;0.0551459;0.3576196
90066827;104687;37.719079699;1.956808756;7.452126;2.04505;-0.249118;0.2989916
90066827;154734;37.719078651;1.956814711;7.55367;1.83625;-0.066582;0.325081
90066827;204722;37.719077593;1.95682075;7.655861;2.03354;-0.26553;0.6104349
90066827;254682;37.719076523;1.956826872;7.757741;1.99506;0.0188333;0.6780204
90066827;304665;37.719075436;1.956833076;7.855254;1.78129;0.157676;-0.06313503
90066827;354704;37.719074337;1.956839359;7.953079;2.00523;-0.131978;0.0911834
90066827;404672;37.719073223;1.956845717;8.048717;2.07529;-0.180922;0.1226243
90066827;455041;37.719072098;1.956852152;8.140589;1.78866;0.403885;-0.6337442
90066827;504677;37.719070959;1.956858661;8.236305;2.17273;0.167898;0.1113004
90066827;554706;37.719069803;1.956865243;8.329178;1.79591;0.266199;-0.04509681
90066827;604695;37.719068631;1.956871896;8.414633;1.63544;0.301215;-0.3093807
90066827;654698;37.719067446;1.956878614;8.495009;1.67643;-0.0605034;0.06585667
90066827;704703;37.719066252;1.956885389;8.558675;1.1767;-0.0286689;-0.02821643
90066827;754734;37.719065051;1.956892214;8.614799;1.08001;-0.19239;0.3107248
90066827;804756;37.719063843;1.956899076;8.651913;0.571041;0.157869;0.01355322
90066827;854706;37.719062632;1.956905965;8.677054;0.395172;0.0417816;0.04228465
90066827;904701;37.719061419;1.956912869;8.694674;0.32394;-0.00440619;0.1576509
90066827;954709;37.719060204;1.95691979;8.718772;0.486895;-0.232069;0.2066658
90066828;4763;37.719058988;1.956926737;8.754723;0.785248;0.0204044;0.3335335
90066828;54716;37.719057766;1.956933714;8.791694;0.47699;0.26022;0.2802458
90066828;104699;37.719056539;1.95694072;8.825916;0.681501;-0.0217652;0.4288079
90066828;154773;37.719055307;1.956947749;8.858557;0.74576;0.0809199;0.1037898
90066828;204802;37.719054069;1.956954806;8.89008;0.595504;0.0141533;-0.1081935
90066828;254773;37.719052827;1.956961888;8.925906;0.736749;-0.0355432;0.2055036
90066828;304756;37.71905158;1.956968994;8.957871;0.583657;0.150346;-0.225487
90066828;354764;37.719050328;1.956976127;8.99285;0.641861;4.55796e-05;-0.08533734
90066828;404722;37.719049072;1.956983288;9.025331;0.612882;-0.159796;0.1770806
90066828;455033;37.719047813;1.956990474;9.057699;0.514773;-0.257961;0.045202
90066828;504765;37.719046552;1.956997689;9.092714;0.750093;-0.0460806;0.03402421
90066828;554756;37.719045287;1.957004933;9.127873;0.778285;-0.0921097;0.1140913
90066828;604759;37.719044016;1.957012209;9.168834;0.774774;-0.250051;0.1987751
90066828;654764;37.719042743;1.957019517;9.206643;0.684035;-0.0836591;-0.1410931
90066828;704755;37.719041464;1.957026857;9.24601;0.865016;-0.214679;-0.0002289081
90066828;754776;37.719040183;1.957034227;9.281351;0.921089;-0.00109304;-0.293374
90066828;804767;37.719038897;1.957041628;9.320941;0.822163;0.0948898;-0.3061153
90066828;854717;37.719037607;1.957049059;9.356626;0.941311;0.161531;-0.6004202
90066828;904721;37.719036311;1.957056519;9.395361;0.908343;0.10207;-0.5644482
90066828;954742;37.719035009;1.957064009;9.432405;0.787449;-0.15526;-0.07560331
90066829;4825;37.719033705;1.957071532;9.473108;0.944494;0.0753766;0.06008066
90066829;54744;37.719032399;1.957079088;9.509324;0.778781;0.131637;0.05909742
90066829;104737;37.71903109;1.957086678;9.550286;0.725222;0.132518;0.2632048
90066829;154773;37.719029782;1.957094305;9.591853;0.702444;-0.401257;0.1883768
90066829;204864;37.719028481;1.95710197;9.631472;0.704581;-0.749636;0.3632893
90066829;254759;37.719027196;1.957109682;9.670744;0.869304;-0.961214;0.001225883
90066829;304760;37.719025933;1.957117441;9.711368;0.981482;-0.875275;0.05151705
90066829;354808;37.719024696;1.957125252;9.751003;0.788848;-1.20714;0.1083092
90066829;404762;37.719023493;1.957133115;9.791066;1.05214;-1.15004;0.06587325
90066829;455113;37.719022331;1.957141034;9.829613;0.763993;-2.06183;0.08639678
90066829;504774;37.719021221;1.957149015;9.871805;0.715635;-2.38909;0.3084306
90066829;554792;37.719020158;1.957157054;9.914872;0.773362;-2.11555;0.1586971
90066829;604790;37.719019143;1.957165152;9.956968;0.84971;-2.61274;0.3735005
90066829;654791;37.719018176;1.957173307;9.999143;0.822711;-3.09992;0.6484072
90066829;704774;37.719017267;1.95718152;10.03778;0.75968;-3.03126;0.4319271
90066829;754790;37.719016418;1.957189791;10.07866;0.760079;-2.37762;0.02659509
90066829;804819;37.719015622;1.957198113;10.11836;0.811731;-1.93171;-0.09136047
90066829;854764;37.71901487;1.957206485;10.16179;0.780338;-2.02879;0.3317021
90066829;904755;37.719014156;1.957214907;10.20923;1.00052;-1.96706;0.6016152
90066829;954773;37.719013481;1.957223383;10.26167;1.13288;-1.83504;0.6898615
90066830;4815;37.719012837;1.957231912;10.31333;1.17269;-1.64455;0.5984775
90066830;54768;37.71901222;1.957240491;10.36087;1.10227;-1.43621;0.3478713
90066830;104765;37.719011622;1.957249114;10.406;1.04247;-1.30006;0.09191977
90066830;154876;37.719011041;1.95725778;10.45268;0.876258;-0.770209;-0.06270651
90066830;204830;37.719010467;1.957266488;10.49823;0.959771;-0.430477;-0.06554232
90066830;254782;37.719009893;1.957275229;10.54223;0.796664;-0.257144;-0.1388183
90066830;304765;37.71900931;1.957283998;10.58386;0.888593;-0.110822;-0.08685661
90066830;354797;37.719008723;1.957292802;10.62736;0.838536;-0.121567;-0.1604562
90066830;404805;37.719008133;1.95730164;10.6658;0.94323;0.39778;-0.03755409
90066830;455098;37.719007535;1.957310506;10.69908;0.677034;0.682667;-0.4078586
90066830;504834;37.719006929;1.957319396;10.7262;0.71782;0.262977;-0.3367311
90066830;554864;37.719006318;1.95732831;10.75732;0.76532;-0.10481;-0.2638462
90066830;604843;37.719005707;1.957337254;10.79641;0.887138;-0.0320341;-0.07245918
90066830;654799;37.719005095;1.957346229;10.83405;0.960574;0.296989;0.1343463
90066830;704835;37.719004475;1.957355235;10.87222;0.684005;0.131904;-0.05722018
90066830;754831;37.719003848;1.957364272;10.90597;0.634796;-0.323189;0.04680612
90066830;804903;37.719003217;1.957373335;10.93986;0.651797;0.126606;-0.2558883
90066830;854829;37.719002579;1.957382427;10.9747;0.606695;0.258007;0.2753175
90066830;904941;37.719001931;1.957391544;11.00808;0.750857;0.541262;-0.1263254
90066830;954851;37.719001269;1.957400684;11.03675;0.547901;0.517826;-0.03010691
90066831;4869;37.719000595;1.957409849;11.07089;0.681156;0.600223;-0.002369645
90066831;54856;37.718999905;1.957419037;11.10345;0.643824;0.769296;0.3914223
90066831;104864;37.718999191;1.957428247;11.13795;0.903948;0.957231;0.1089678
90066831;154869;37.718998451;1.95743748;11.17172;0.563813;0.823837;0.08681491
90066831;204874;37.718997685;1.957446737;11.21279;0.983713;0.871419;0.6563931
90066831;254832;37.718996889;1.957456015;11.25143;0.862084;1.54336;0.3782202
90066831;304845;37.718996053;1.957465305;11.29125;0.820219;1.83466;-0.1169034
90066831;354859;37.718995179;1.957474616;11.32911;0.824606;1.58965;0.09593476
90066831;404820;37.718994263;1.957483946;11.36642;0.757448;1.82101;0.2592051
90066831;455219;37.718993305;1.95749329;11.39758;0.668398;1.86581;-0.1201088
90066831;504861;37.7189923;1.957502646;11.43363;0.863916;2.07356;0.01276114
90066831;554831;37.718991244;1.957512014;11.46705;0.591124;1.7489;-0.08815894
90066831;604844;37.718990138;1.957521391;11.50501;0.836565;2.03709;0.1607179
90066831;654849;37.718988982;1.957530779;11.54046;0.727414;2.61273;0.1104892
90066831;704861;37.718987772;1.957540175;11.57758;0.975832;2.4206;-0.2473306
90066831;754844;37.71898651;1.957549579;11.60964;0.438959;2.11323;-0.2432924
90066831;804885;37.718985203;1.957558991;11.64662;0.785999;2.30282;-0.4838589
90066831;854840;37.718983852;1.957568411;11.68006;0.767895;2.11388;0.09487542
90066831;904848;37.718982456;1.957577839;11.71751;0.634429;1.65823;0.0338562
90066831;954872;37.718981019;1.95758728;11.75624;0.730124;1.24775;0.4951977
90066832;4944;37.718979552;1.95759674;11.79521;0.671649;1.43526;-0.002658563
90066832;54887;37.718978059;1.957606218;11.82988;0.462765;0.918368;0.06744619
90066832;104874;37.718976544;1.957615713;11.86197;0.75355;0.74913;-0.1533596
90066832;154880;37.718975013;1.957625228;11.89733;0.544626;0.566795;0.05101578
90066832;204891;37.718973475;1.957634773;1.93642;0.830237;0.610537;-0.1876301
90066832;254907;37.718971936;1.957644336;1.97467;0.479925;0.218335;0.2695715
90066832;304865;37.718970413;1.957653901;12.01267;0.552966;-0.315183;0.1703764
90066832;354835;37.718968885;1.957663495;12.04731;0.755532;0.0282041;-0.06535599
90066832;404861;37.718967355;1.957673116;12.07738;0.70359;0.126605;-0.31451
90066832;455196;37.718965821;1.957682762;12.10422;0.574878;-0.334477;-0.3546803
90066832;504908;37.718964281;1.95769243;12.13221;0.259022;0.0738527;-0.477759
90066832;554882;37.718962738;1.957702121;12.16137;0.517449;0.499107;-0.351463
90066832;604893;37.718961187;1.957711834;12.1914;0.555624;0.158881;0.151774
90066832;654877;37.718959624;1.957721562;12.21341;0.638166;0.407255;-0.3641957
90066832;704868;37.71895805;1.957731304;12.23415;0.51625;0.560366;-0.7010387
90066832;754904;37.718956467;1.957741058;12.25362;0.749162;0.639104;0.1070925
90066832;804930;37.718954874;1.957750825;12.27263;0.449066;0.571874;-0.1913252
90066832;854905;37.718953271;1.957760602;12.28829;0.432051;0.225571;-0.01606318
90066832;904908;37.718951659;1.957770385;12.29679;0.126488;0.0147371;0.1244441
90066832;954883;37.71895004;1.957780171;12.30252;0.163385;0.468001;-0.0809563
90066833;4927;37.718948411;1.957789955;12.30402;-0.0585525;0.363205;0.1494706
90066833;54868;37.718946775;1.957799736;12.30332;0.137727;0.100635;0.1266187
90066833;104874;37.718945137;1.957809512;12.29844;0.0105778;0.0540781;0.3283611
90066833;154940;37.718943495;1.957819286;12.29556;-0.254638;0.535003;0.3507697
90066833;204959;37.718941851;1.957829054;12.29304;-0.127095;-0.0669065;0.6229413
90066833;254891;37.718940202;1.957838826;12.29285;0.236526;-0.0305095;0.294652
90066833;304907;37.718938552;1.95784862;12.29176;0.109309;-0.39028;0.6957953
90066833;354941;37.718936903;1.95785842;12.30071;-0.328509;-0.0690391;1.050617
90066833;404926;37.71893525;1.957868221;12.30322;-0.0227625;0.00246519;1.270723
90066833;455255;37.718933592;1.957878032;12.31388;-0.742612;0.447576;-0.255834
90066833;504929;37.71893193;1.95788783;12.3059;0.673091;0.127391;-0.5651259
90066833;554913;37.718930262;1.95789762;12.28914;-0.269577;0.358079;-1.002259
90066833;604911;37.718928587;1.957907392;12.28628;0.0720009;-0.596438;0.9602473
90066833;654938;37.718926909;1.957917164;12.2764;-0.518319;0.825089;-0.7300089
90066833;704928;37.71892523;1.957926927;12.27218;-0.0694328;0.627786;0.09998147
90066833;754951;37.718923547;1.957936685;12.26381;0.0407007;-0.0144053;0.5755368
90066833;804960;37.718921854;1.957946428;12.25725;-0.788698;-0.00270318;0.02770533
90066833;854917;37.718920162;1.957956164;12.24775;-0.247626;-0.414958;0.1818196
90066833;904931;37.718918473;1.957965899;12.24369;-0.382736;-0.476281;0.0786959
90066833;954922;37.718916782;1.957975626;12.24791;0.562046;0.529928;0.9822716
90066834;4925;37.718915086;1.957985351;12.23605;-0.169607;-0.218573;-0.4632835
90066834;54893;37.718913394;1.957995076;12.23738;0.273059;-0.255641;0.345727
90066834;104927;37.718911708;1.958004793;12.21652;-0.583809;0.149395;0.0260281
90066834;154970;37.718910024;1.958014501;12.21007;-0.130591;0.909988;-1.099227
90066834;205018;37.718908333;1.958024191;12.19478;0.351189;-0.716772;0.4646118
90066834;254965;37.718906638;1.958033871;12.18983;0.003437;-0.801991;-0.07910652
90066834;304920;37.718904947;1.958043536;12.17066;-0.244207;0.636926;-0.3564065
90066834;354942;37.718903254;1.958053191;12.16668;0.0130264;0.846831;0.4302589
90066834;404918;37.718901552;1.958062829;12.14912;0.0128417;-0.00698302;-0.1722661
90066834;455179;37.718899849;1.958072459;12.13944;-0.582072;0.366666;-0.5426928
90066834;504977;37.718898149;1.958082076;12.12479;0.0416758;0.167223;0.4914664
90066834;554974;37.718896446;1.958091682;12.10812;-0.672571;0.261899;-0.5254956
90066834;604973;37.718894739;1.958101266;12.09027;0.0614345;-0.636892;0.6575361
90066834;654997;37.718893031;1.958110837;12.0756;-0.47534;-0.35683;-0.388055
90066834;704970;37.71889133;1.958120394;12.05224;-0.0447296;0.0420344;-0.1571313
90066834;754955;37.718889628;1.958129932;12.03577;0.0235479;-0.210977;1.088862
90066834;804966;37.718887922;1.958139456;12.01122;-0.905346;-0.0814737;-0.3703061
90066834;854944;37.718886221;1.958148966;12.00183;-0.440034;-0.0468044;0.2023214
90066834;904933;37.718884525;1.958158467;1.9826;-0.382395;0.419603;-0.1053833
90066834;954935;37.718882832;1.958167959;1.97484;-0.567075;0.634331;-0.1474117
90066835;4984;37.718881135;1.958177432;1.94828;-0.0839596;-0.669108;0.03113113
90066835;54966;37.718879444;1.958186886;1.92252;-0.701177;-0.296989;0.3044131
90066835;104961;37.718877762;1.958196314;11.87163;-1.22754;0.187778;-0.2961929
90066835;155009;37.718876094;1.958205701;11.81455;-0.909758;0.092038;0.04675729
90066835;205061;37.718874435;1.958215043;11.74929;-1.50281;0.183135;-0.1581869
90066835;254959;37.718872787;1.958224323;11.6772;-1.19086;-0.735048;0.06373354
90066835;305014;37.718871159;1.95823354;11.59805;-1.66488;-0.458257;-0.06217295
90066835;354921;37.718869548;1.958242703;11.53072;-1.33541;-0.069932;0.580772
90066835;405005;37.718867951;1.958251811;11.45226;-1.69844;-0.147071;-0.6675295
90066835;455257;37.718866369;1.95826086;11.37789;-1.50099;0.142327;0.1332403
90066835;504999;37.718864808;1.958269859;11.30554;-1.12201;-0.730637;0.7112481
90066835;554974;37.71886327;1.958278802;11.22169;-1.63999;0.147655;-0.3459955
90066835;604997;37.718861743;1.958287685;11.15555;-1.49902;0.392688;0.2931499
90066835;654988;37.718860229;1.958296509;11.0716;-1.42991;-0.529041;0.3459251
90066835;704965;37.718858733;1.958305279;10.99703;-2.07043;-0.644883;-0.2492446
90066835;754988;37.718857261;1.958313991;10.91771;-1.5697;-0.508358;0.2825428
